ID_Orden,ID_Equipo,Fecha_ot,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Periodo,frecuencia_correctivo,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
218,404,2021-01-24,Preventivo,943,1,Ubicacion_B,2021-01-18,0,Motor,Fabricante_D,Modelo_6,319,522
219,48,2021-01-24,Preventivo,141,2,Ubicacion_A,2021-01-18,0,Motor,Fabricante_B,Modelo_7,214,514
220,51,2021-01-24,Preventivo,342,2,Ubicacion_C,2021-01-18,0,Bomba,Fabricante_C,Modelo_4,351,500
221,106,2021-01-24,Correctivo,1858,15,Ubicacion_C,2021-01-18,1,Motor,Fabricante_D,Modelo_3,448,801
222,251,2021-01-24,Preventivo,177,2,Ubicacion_C,2021-01-18,0,Motor,Fabricante_C,Modelo_8,470,584
223,500,2021-01-24,Correctivo,3513,15,Ubicacion_D,2021-01-18,1,Motor,Fabricante_C,Modelo_8,299,710
224,472,2021-01-24,Correctivo,4444,18,Ubicacion_B,2021-01-18,1,Compresor,Fabricante_C,Modelo_9,236,927
225,84,2021-01-25,Preventivo,952,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_C,Modelo_7,462,653
226,82,2021-01-25,Preventivo,983,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_C,Modelo_2,375,576
227,233,2021-01-25,Preventivo,606,1,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_A,Modelo_7,272,502
228,112,2021-01-25,Preventivo,885,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_C,Modelo_2,113,606
229,133,2021-01-25,Preventivo,280,1,Ubicacion_C,2021-01-25,0,Generador,Fabricante_C,Modelo_9,256,684
230,113,2021-01-25,Preventivo,771,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_9,366,554
231,207,2021-01-25,Correctivo,1202,7,Ubicacion_A,2021-01-25,1,Generador,Fabricante_A,Modelo_3,80,622
232,93,2021-01-25,Correctivo,4470,18,Ubicacion_D,2021-01-25,1,Compresor,Fabricante_C,Modelo_3,400,669
233,223,2021-01-25,Preventivo,783,1,Ubicacion_D,2021-01-25,1,Generador,Fabricante_D,Modelo_9,307,635
234,168,2021-01-25,Preventivo,673,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_B,Modelo_1,174,714
235,4,2021-01-25,Preventivo,959,2,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_D,Modelo_4,121,668
236,434,2021-01-25,Preventivo,400,1,Ubicacion_C,2021-01-25,0,Generador,Fabricante_A,Modelo_8,234,511
237,31,2021-01-25,Preventivo,104,1,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_C,Modelo_8,94,520
238,443,2021-01-25,Preventivo,232,2,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_D,Modelo_2,418,503
239,494,2021-01-25,Preventivo,721,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_4,365,656
240,445,2021-01-25,Preventivo,902,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_5,92,586
241,50,2021-01-25,Preventivo,905,2,Ubicacion_D,2021-01-25,0,Motor,Fabricante_A,Modelo_2,138,536
242,232,2021-01-25,Preventivo,164,2,Ubicacion_B,2021-01-25,0,Motor,Fabricante_A,Modelo_3,97,710
243,453,2021-01-25,Preventivo,576,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_D,Modelo_6,237,693
244,192,2021-01-25,Correctivo,4938,1,Ubicacion_C,2021-01-25,1,Compresor,Fabricante_D,Modelo_6,140,923
245,121,2021-01-25,Preventivo,787,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_A,Modelo_5,238,598
246,222,2021-01-25,Preventivo,225,1,Ubicacion_C,2021-01-25,0,Generador,Fabricante_B,Modelo_3,301,651
247,279,2021-01-25,Preventivo,102,1,Ubicacion_A,2021-01-25,0,Motor,Fabricante_B,Modelo_1,80,517
248,470,2021-01-25,Preventivo,704,2,Ubicacion_A,2021-01-25,0,Generador,Fabricante_A,Modelo_3,173,533
249,204,2021-01-25,Preventivo,521,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_D,Modelo_1,254,658
250,199,2021-01-25,Preventivo,139,2,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_B,Modelo_6,178,587
251,44,2021-01-25,Preventivo,543,2,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_C,Modelo_7,354,604
252,371,2021-01-25,Preventivo,550,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_A,Modelo_1,359,545
253,278,2021-01-25,Preventivo,321,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_7,218,514
254,259,2021-01-25,Preventivo,392,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_3,367,536
255,60,2021-01-26,Preventivo,613,1,Ubicacion_B,2021-01-25,0,Motor,Fabricante_D,Modelo_1,384,611
256,110,2021-01-26,Preventivo,808,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_D,Modelo_7,301,595
257,32,2021-01-26,Preventivo,970,1,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_D,Modelo_8,116,509
258,124,2021-01-26,Preventivo,819,2,Ubicacion_A,2021-01-25,0,Generador,Fabricante_B,Modelo_4,455,684
259,402,2021-01-26,Preventivo,137,2,Ubicacion_B,2021-01-25,0,Generador,Fabricante_A,Modelo_6,114,543
260,311,2021-01-26,Preventivo,776,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_1,326,750
261,286,2021-01-26,Preventivo,518,1,Ubicacion_A,2021-01-25,0,Generador,Fabricante_C,Modelo_9,418,668
262,450,2021-01-26,Preventivo,253,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_D,Modelo_8,159,752
263,317,2021-01-26,Preventivo,622,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_C,Modelo_2,134,732
264,134,2021-01-26,Preventivo,546,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_C,Modelo_4,130,766
265,117,2021-01-26,Correctivo,1801,4,Ubicacion_C,2021-01-25,1,Bomba,Fabricante_A,Modelo_6,364,725
266,348,2021-01-26,Preventivo,576,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_D,Modelo_5,99,655
267,389,2021-01-26,Preventivo,696,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_B,Modelo_8,323,537
268,331,2021-01-26,Preventivo,884,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_3,488,720
269,275,2021-01-26,Preventivo,701,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_A,Modelo_6,102,752
270,14,2021-01-26,Correctivo,1697,6,Ubicacion_C,2021-01-25,1,Generador,Fabricante_B,Modelo_4,465,807
271,108,2021-01-26,Preventivo,333,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_9,181,560
272,487,2021-01-26,Preventivo,133,1,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_7,190,700
273,469,2021-01-26,Preventivo,496,2,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_C,Modelo_3,95,774
274,81,2021-01-27,Preventivo,127,1,Ubicacion_B,2021-01-25,0,Motor,Fabricante_B,Modelo_2,285,617
275,215,2021-01-27,Preventivo,922,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_D,Modelo_1,214,720
276,421,2021-01-27,Correctivo,546,16,Ubicacion_D,2021-01-25,1,Bomba,Fabricante_D,Modelo_9,271,543
277,15,2021-01-27,Preventivo,832,1,Ubicacion_C,2021-01-25,0,Generador,Fabricante_B,Modelo_6,456,720
278,432,2021-01-27,Preventivo,937,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_A,Modelo_6,315,630
279,42,2021-01-27,Preventivo,221,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_B,Modelo_9,430,670
280,363,2021-01-27,Preventivo,658,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_B,Modelo_10,286,728
281,226,2021-01-27,Preventivo,335,2,Ubicacion_A,2021-01-25,1,Compresor,Fabricante_C,Modelo_10,436,672
282,433,2021-01-27,Preventivo,800,2,Ubicacion_D,2021-01-25,0,Motor,Fabricante_C,Modelo_1,439,667
283,117,2021-01-27,Preventivo,998,2,Ubicacion_C,2021-01-25,1,Bomba,Fabricante_A,Modelo_6,364,725
284,151,2021-01-27,Preventivo,314,1,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_C,Modelo_3,111,583
285,379,2021-01-27,Preventivo,882,1,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_A,Modelo_10,472,780
286,229,2021-01-27,Preventivo,577,1,Ubicacion_B,2021-01-25,0,Motor,Fabricante_C,Modelo_1,487,615
287,477,2021-01-27,Preventivo,157,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_B,Modelo_3,296,696
288,149,2021-01-27,Preventivo,576,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_C,Modelo_9,239,541
289,69,2021-01-27,Preventivo,243,1,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_A,Modelo_3,119,629
290,34,2021-01-27,Correctivo,2646,20,Ubicacion_D,2021-01-25,1,Generador,Fabricante_A,Modelo_9,72,597
291,393,2021-01-27,Correctivo,1733,2,Ubicacion_C,2021-01-25,1,Generador,Fabricante_A,Modelo_3,197,718
292,274,2021-01-27,Preventivo,784,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_C,Modelo_10,479,675
293,372,2021-01-27,Preventivo,432,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_6,72,683
294,19,2021-01-27,Correctivo,2696,10,Ubicacion_B,2021-01-25,1,Motor,Fabricante_B,Modelo_1,392,535
295,400,2021-01-27,Preventivo,970,2,Ubicacion_B,2021-01-25,0,Generador,Fabricante_D,Modelo_3,208,738
296,300,2021-01-27,Preventivo,112,2,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_D,Modelo_4,189,630
297,57,2021-01-27,Preventivo,834,1,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_C,Modelo_2,196,606
298,271,2021-01-27,Preventivo,385,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_C,Modelo_10,239,603
299,374,2021-01-27,Preventivo,878,1,Ubicacion_A,2021-01-25,0,Motor,Fabricante_A,Modelo_9,100,548
300,128,2021-01-27,Preventivo,241,2,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_A,Modelo_2,225,605
301,12,2021-01-27,Preventivo,225,1,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_2,207,674
302,118,2021-01-27,Preventivo,321,2,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_B,Modelo_10,296,599
303,339,2021-01-27,Correctivo,4175,18,Ubicacion_B,2021-01-25,1,Motor,Fabricante_B,Modelo_1,240,688
304,216,2021-01-27,Preventivo,413,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_D,Modelo_1,107,636
305,444,2021-01-28,Preventivo,365,2,Ubicacion_B,2021-01-25,0,Motor,Fabricante_A,Modelo_6,188,735
306,358,2021-01-28,Preventivo,941,1,Ubicacion_B,2021-01-25,0,Motor,Fabricante_C,Modelo_2,438,789
307,330,2021-01-28,Preventivo,416,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_B,Modelo_3,82,836
308,291,2021-01-28,Preventivo,854,1,Ubicacion_B,2021-01-25,0,Generador,Fabricante_D,Modelo_4,188,689
309,376,2021-01-28,Preventivo,970,2,Ubicacion_D,2021-01-25,0,Motor,Fabricante_C,Modelo_10,262,735
310,38,2021-01-28,Preventivo,513,1,Ubicacion_B,2021-01-25,0,Generador,Fabricante_D,Modelo_10,378,695
311,313,2021-01-28,Preventivo,865,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_D,Modelo_8,216,616
312,346,2021-01-28,Preventivo,906,2,Ubicacion_B,2021-01-25,1,Compresor,Fabricante_A,Modelo_10,217,623
313,245,2021-01-28,Preventivo,985,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_D,Modelo_9,286,615
314,390,2021-01-28,Preventivo,132,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_D,Modelo_8,489,692
315,393,2021-01-28,Preventivo,805,2,Ubicacion_C,2021-01-25,1,Generador,Fabricante_A,Modelo_3,197,718
316,394,2021-01-28,Preventivo,735,1,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_B,Modelo_8,477,583
317,221,2021-01-28,Preventivo,237,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_5,198,749
318,288,2021-01-28,Preventivo,251,2,Ubicacion_B,2021-01-25,0,Motor,Fabricante_D,Modelo_9,99,702
319,368,2021-01-28,Preventivo,180,2,Ubicacion_B,2021-01-25,0,Generador,Fabricante_A,Modelo_5,60,587
320,270,2021-01-28,Preventivo,587,2,Ubicacion_B,2021-01-25,1,Generador,Fabricante_C,Modelo_2,251,698
321,409,2021-01-28,Preventivo,306,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_C,Modelo_1,472,746
322,270,2021-01-28,Correctivo,1103,1,Ubicacion_B,2021-01-25,1,Generador,Fabricante_C,Modelo_2,251,698
323,474,2021-01-28,Preventivo,938,2,Ubicacion_B,2021-01-25,0,Motor,Fabricante_B,Modelo_4,138,659
324,423,2021-01-28,Preventivo,475,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_C,Modelo_6,67,793
325,116,2021-01-28,Preventivo,463,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_A,Modelo_10,150,667
326,425,2021-01-28,Correctivo,940,19,Ubicacion_B,2021-01-25,1,Generador,Fabricante_A,Modelo_1,267,750
327,226,2021-01-28,Correctivo,4863,6,Ubicacion_A,2021-01-25,1,Compresor,Fabricante_C,Modelo_10,436,672
328,435,2021-01-28,Preventivo,460,2,Ubicacion_B,2021-01-25,0,Generador,Fabricante_A,Modelo_8,430,587
329,16,2021-01-28,Preventivo,655,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_D,Modelo_5,148,549
330,35,2021-01-28,Correctivo,3278,12,Ubicacion_C,2021-01-25,1,Generador,Fabricante_C,Modelo_8,389,993
331,141,2021-01-28,Preventivo,924,2,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_C,Modelo_1,271,592
332,254,2021-01-28,Preventivo,997,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_7,87,612
333,55,2021-01-28,Preventivo,402,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_B,Modelo_9,71,660
334,88,2021-01-28,Correctivo,1827,12,Ubicacion_B,2021-01-25,1,Bomba,Fabricante_B,Modelo_10,129,522
335,343,2021-01-28,Preventivo,551,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_C,Modelo_8,326,759
336,230,2021-01-29,Preventivo,338,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_A,Modelo_9,248,614
337,92,2021-01-29,Preventivo,211,2,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_7,332,771
338,85,2021-01-29,Preventivo,299,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_C,Modelo_3,330,618
339,189,2021-01-29,Preventivo,459,2,Ubicacion_D,2021-01-25,1,Bomba,Fabricante_D,Modelo_2,442,699
340,142,2021-01-29,Preventivo,619,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_C,Modelo_9,110,604
341,283,2021-01-29,Preventivo,880,1,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_4,65,788
342,466,2021-01-29,Correctivo,4980,15,Ubicacion_C,2021-01-25,1,Compresor,Fabricante_A,Modelo_1,457,761
343,395,2021-01-29,Preventivo,203,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_D,Modelo_10,68,712
344,347,2021-01-29,Correctivo,2101,4,Ubicacion_A,2021-01-25,1,Compresor,Fabricante_A,Modelo_1,470,620
345,351,2021-01-29,Preventivo,759,2,Ubicacion_B,2021-01-25,0,Motor,Fabricante_B,Modelo_6,346,764
346,412,2021-01-29,Preventivo,908,1,Ubicacion_B,2021-01-25,0,Motor,Fabricante_C,Modelo_4,332,748
347,213,2021-01-29,Preventivo,744,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_6,250,604
348,426,2021-01-29,Preventivo,830,1,Ubicacion_A,2021-01-25,0,Generador,Fabricante_C,Modelo_6,236,615
349,321,2021-01-29,Preventivo,543,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_2,120,777
350,179,2021-01-29,Preventivo,597,1,Ubicacion_B,2021-01-25,0,Generador,Fabricante_D,Modelo_9,152,669
351,39,2021-01-29,Preventivo,373,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_D,Modelo_8,241,612
352,289,2021-01-29,Preventivo,744,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_C,Modelo_6,173,650
353,377,2021-01-29,Correctivo,4569,20,Ubicacion_C,2021-01-25,1,Motor,Fabricante_B,Modelo_3,415,794
354,439,2021-01-29,Preventivo,842,2,Ubicacion_A,2021-01-25,0,Motor,Fabricante_C,Modelo_4,361,820
355,407,2021-01-29,Preventivo,422,2,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_8,205,723
356,185,2021-01-29,Preventivo,121,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_B,Modelo_4,71,811
357,173,2021-01-29,Preventivo,124,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_C,Modelo_8,78,604
358,132,2021-01-29,Preventivo,448,1,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_3,61,627
359,482,2021-01-29,Preventivo,853,1,Ubicacion_A,2021-01-25,0,Generador,Fabricante_A,Modelo_4,268,756
360,14,2021-01-29,Preventivo,998,1,Ubicacion_C,2021-01-25,1,Generador,Fabricante_B,Modelo_4,465,807
361,334,2021-01-29,Preventivo,497,2,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_10,381,609
362,466,2021-01-29,Preventivo,154,2,Ubicacion_C,2021-01-25,1,Compresor,Fabricante_A,Modelo_1,457,761
363,175,2021-01-29,Preventivo,282,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_A,Modelo_6,245,811
364,211,2021-01-29,Preventivo,268,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_D,Modelo_10,240,622
365,125,2021-01-30,Preventivo,388,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_C,Modelo_9,215,627
366,265,2021-01-30,Preventivo,823,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_3,478,635
367,497,2021-01-30,Preventivo,542,2,Ubicacion_C,2021-01-25,0,Generador,Fabricante_D,Modelo_9,379,714
368,276,2021-01-30,Preventivo,356,1,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_9,183,895
369,320,2021-01-30,Correctivo,3636,6,Ubicacion_D,2021-01-25,1,Generador,Fabricante_C,Modelo_10,454,968
370,158,2021-01-30,Preventivo,356,1,Ubicacion_A,2021-01-25,0,Generador,Fabricante_A,Modelo_4,172,744
371,97,2021-01-30,Correctivo,1151,16,Ubicacion_A,2021-01-25,1,Motor,Fabricante_A,Modelo_1,55,881
372,298,2021-01-30,Preventivo,359,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_A,Modelo_4,180,747
373,201,2021-01-30,Preventivo,681,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_D,Modelo_6,346,654
374,62,2021-01-30,Preventivo,749,2,Ubicacion_A,2021-01-25,0,Generador,Fabricante_A,Modelo_5,108,818
375,91,2021-01-30,Preventivo,346,2,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_B,Modelo_2,481,635
376,328,2021-01-30,Preventivo,611,2,Ubicacion_C,2021-01-25,1,Compresor,Fabricante_A,Modelo_10,337,668
377,458,2021-01-30,Preventivo,915,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_D,Modelo_1,172,874
378,297,2021-01-30,Preventivo,666,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_A,Modelo_2,307,692
379,189,2021-01-30,Correctivo,833,2,Ubicacion_D,2021-01-25,1,Bomba,Fabricante_D,Modelo_2,442,699
380,342,2021-01-30,Preventivo,189,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_D,Modelo_9,278,655
381,369,2021-01-30,Correctivo,756,23,Ubicacion_A,2021-01-25,1,Bomba,Fabricante_C,Modelo_2,233,794
382,441,2021-01-30,Preventivo,457,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_10,412,686
383,79,2021-01-30,Preventivo,490,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_C,Modelo_1,423,613
384,430,2021-01-30,Preventivo,527,2,Ubicacion_D,2021-01-25,0,Motor,Fabricante_B,Modelo_8,54,828
385,327,2021-01-30,Preventivo,888,2,Ubicacion_C,2021-01-25,0,Generador,Fabricante_A,Modelo_7,208,771
386,126,2021-01-30,Preventivo,599,2,Ubicacion_C,2021-01-25,0,Generador,Fabricante_A,Modelo_10,155,612
387,103,2021-01-30,Preventivo,414,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_B,Modelo_1,438,827
388,416,2021-01-30,Preventivo,380,2,Ubicacion_C,2021-01-25,0,Motor,Fabricante_C,Modelo_10,321,609
389,174,2021-01-30,Preventivo,870,1,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_4,114,838
390,210,2021-01-30,Preventivo,176,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_D,Modelo_4,251,774
391,1,2021-01-30,Preventivo,964,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_A,Modelo_8,432,657
392,488,2021-01-30,Preventivo,619,1,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_D,Modelo_2,237,683
393,115,2021-01-30,Preventivo,379,2,Ubicacion_C,2021-01-25,0,Generador,Fabricante_C,Modelo_7,151,609
394,104,2021-01-30,Preventivo,288,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_D,Modelo_4,420,711
395,332,2021-01-30,Correctivo,2684,20,Ubicacion_B,2021-01-25,1,Bomba,Fabricante_B,Modelo_10,258,692
396,465,2021-01-30,Preventivo,344,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_D,Modelo_4,227,698
397,212,2021-01-30,Preventivo,867,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_C,Modelo_3,370,667
398,287,2021-01-30,Preventivo,801,2,Ubicacion_B,2021-01-25,0,Generador,Fabricante_D,Modelo_4,312,819
399,202,2021-01-30,Preventivo,830,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_D,Modelo_3,370,631
400,375,2021-01-30,Preventivo,451,1,Ubicacion_B,2021-01-25,0,Bomba,Fabricante_D,Modelo_7,125,855
401,224,2021-01-30,Preventivo,280,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_C,Modelo_1,381,613
402,137,2021-01-30,Preventivo,163,2,Ubicacion_C,2021-01-25,0,Generador,Fabricante_D,Modelo_3,258,759
403,123,2021-01-30,Preventivo,374,1,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_A,Modelo_9,449,623
404,246,2021-01-30,Preventivo,632,2,Ubicacion_A,2021-01-25,0,Compresor,Fabricante_D,Modelo_4,334,761
405,63,2021-01-30,Preventivo,807,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_B,Modelo_4,175,761
406,355,2021-01-30,Preventivo,657,1,Ubicacion_C,2021-01-25,0,Generador,Fabricante_A,Modelo_6,415,715
407,347,2021-01-30,Preventivo,274,2,Ubicacion_A,2021-01-25,1,Compresor,Fabricante_A,Modelo_1,470,620
408,324,2021-01-30,Preventivo,245,1,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_D,Modelo_8,126,640
409,428,2021-01-31,Preventivo,604,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_7,161,844
410,489,2021-01-31,Correctivo,746,3,Ubicacion_A,2021-01-25,1,Compresor,Fabricante_D,Modelo_4,294,931
411,41,2021-01-31,Preventivo,179,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_B,Modelo_8,362,830
412,302,2021-01-31,Preventivo,490,1,Ubicacion_B,2021-01-25,0,Generador,Fabricante_C,Modelo_9,331,701
413,350,2021-01-31,Preventivo,526,2,Ubicacion_A,2021-01-25,0,Generador,Fabricante_A,Modelo_9,127,608
414,239,2021-01-31,Preventivo,679,2,Ubicacion_D,2021-01-25,0,Generador,Fabricante_C,Modelo_7,279,626
415,54,2021-01-31,Preventivo,423,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_D,Modelo_4,419,724
416,8,2021-01-31,Preventivo,654,1,Ubicacion_D,2021-01-25,0,Motor,Fabricante_C,Modelo_6,162,820
417,492,2021-01-31,Preventivo,798,2,Ubicacion_A,2021-01-25,0,Motor,Fabricante_D,Modelo_5,355,739
418,424,2021-01-31,Preventivo,153,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_C,Modelo_1,317,913
419,56,2021-01-31,Correctivo,2531,1,Ubicacion_B,2021-01-25,1,Motor,Fabricante_B,Modelo_2,277,715
420,73,2021-01-31,Preventivo,801,2,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_C,Modelo_5,457,863
421,464,2021-01-31,Preventivo,547,2,Ubicacion_A,2021-01-25,0,Bomba,Fabricante_C,Modelo_6,155,642
422,406,2021-01-31,Preventivo,939,2,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_B,Modelo_8,198,755
423,214,2021-01-31,Preventivo,831,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_A,Modelo_5,265,895
424,307,2021-01-31,Preventivo,261,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_A,Modelo_2,229,795
425,87,2021-01-31,Preventivo,567,1,Ubicacion_D,2021-01-25,0,Compresor,Fabricante_C,Modelo_1,490,651
426,208,2021-01-31,Preventivo,403,1,Ubicacion_D,2021-01-25,0,Generador,Fabricante_B,Modelo_8,381,765
427,223,2021-01-31,Correctivo,4512,21,Ubicacion_D,2021-01-25,1,Generador,Fabricante_D,Modelo_9,307,635
428,461,2021-01-31,Correctivo,3693,4,Ubicacion_C,2021-01-25,1,Compresor,Fabricante_A,Modelo_10,77,548
429,195,2021-01-31,Correctivo,2822,15,Ubicacion_A,2021-01-25,1,Motor,Fabricante_D,Modelo_6,299,816
430,341,2021-01-31,Preventivo,120,1,Ubicacion_B,2021-01-25,0,Generador,Fabricante_C,Modelo_7,326,845
431,386,2021-01-31,Preventivo,515,1,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_D,Modelo_4,374,736
432,267,2021-01-31,Preventivo,145,2,Ubicacion_C,2021-01-25,0,Compresor,Fabricante_B,Modelo_6,168,702
433,152,2021-01-31,Preventivo,915,1,Ubicacion_C,2021-01-25,0,Bomba,Fabricante_B,Modelo_9,297,854
434,256,2021-01-31,Preventivo,492,2,Ubicacion_D,2021-01-25,0,Bomba,Fabricante_D,Modelo_8,310,719
435,346,2021-01-31,Correctivo,1440,12,Ubicacion_B,2021-01-25,1,Compresor,Fabricante_A,Modelo_10,217,623
436,80,2021-01-31,Preventivo,696,2,Ubicacion_B,2021-01-25,0,Compresor,Fabricante_A,Modelo_10,323,832
437,147,2021-01-31,Preventivo,105,1,Ubicacion_A,2021-01-25,0,Generador,Fabricante_D,Modelo_5,496,720
438,384,2021-01-31,Preventivo,622,1,Ubicacion_C,2021-01-25,0,Motor,Fabricante_A,Modelo_1,208,773
